image_sha256,frac,mean_pct,sd_pct,n_crops,dataset
5411dc411985dd4425a06c05480c35e8028248db0499a133f33635d635a8b1c0,0.25,5.11625,1.8593849789648187,8,autoqc_bench_test
5411dc411985dd4425a06c05480c35e8028248db0499a133f33635d635a8b1c0,0.5,4.04375,0.5543835057327835,8,autoqc_bench_test
54657f2312c48635c8c72e2c4ebdf9d2584b4882f51c89582dbfe53b5f7e6af2,0.25,15.8425,34.22986488433747,8,evican_eval2019
54657f2312c48635c8c72e2c4ebdf9d2584b4882f51c89582dbfe53b5f7e6af2,0.5,0.08125,0.1396360064084987,8,evican_eval2019
550fd6cda45205e0706198e835ffd11fc1a538f33ba48c9fe363db3377b2ef21,0.25,5.88625,1.8575939699360722,8,autoqc_bench_test
550fd6cda45205e0706198e835ffd11fc1a538f33ba48c9fe363db3377b2ef21,0.5,6.315,0.6621178142898739,8,autoqc_bench_test
55c8e9eb81f33ac4ccb59622524c839c262a20a1a3574d31c0c1732a1f35ad64,0.25,0.19624999999999998,0.34653128079789364,8,autoqc_bench_test
55c8e9eb81f33ac4ccb59622524c839c262a20a1a3574d31c0c1732a1f35ad64,0.5,0.33625,0.153524079079286,8,autoqc_bench_test
564157570754c3d6c151d4b1a5ad499ded20408e3c930e540b3ba626c32a83c4,0.25,3.78125,0.802699685881517,8,autoqc_bench_test
564157570754c3d6c151d4b1a5ad499ded20408e3c930e540b3ba626c32a83c4,0.5,34.8125,31.277356368922412,8,autoqc_bench_test
5671c4c5d7b44871af6067810651df86c6a6532505d397228790f099f18ce799,0.25,5.475,10.748424469261929,8,evican_eval2019
5671c4c5d7b44871af6067810651df86c6a6532505d397228790f099f18ce799,0.5,13.6325,14.911488140739962,8,evican_eval2019
58bffd36d17a9cbbcab5360b9136675d482f2e15fb993cd957b37a7c5a6625c8,0.25,1.08625,0.6999783159906762,8,autoqc_bench_test
58bffd36d17a9cbbcab5360b9136675d482f2e15fb993cd957b37a7c5a6625c8,0.5,1.5425,0.14655569394797135,8,autoqc_bench_test
59d121be58507adc17834e38bd50aef0e9bb22fc8802356e0f3040d492f20f44,0.25,1.2974999999999999,0.9027220739835394,8,autoqc_bench_test
59d121be58507adc17834e38bd50aef0e9bb22fc8802356e0f3040d492f20f44,0.5,1.21625,0.4585361023331283,8,autoqc_bench_test
5e8be1e142fd277dd2c27272b68c6af658d039aafe79b80c9323c6d7eb0a18f0,0.25,3.85625,1.7620437606046322,8,autoqc_bench_test
5e8be1e142fd277dd2c27272b68c6af658d039aafe79b80c9323c6d7eb0a18f0,0.5,4.109999999999999,0.5656601705718977,8,autoqc_bench_test
5ed56c9bd844e235d45d6ced3235560c6b6f25ab343a1b1d256b637c5205de99,0.25,18.5,30.523410219511376,8,evican_eval2019
5ed56c9bd844e235d45d6ced3235560c6b6f25ab343a1b1d256b637c5205de99,0.5,12.95125,18.28804171153536,8,evican_eval2019
5ff6ae956fa7213d053dee19359ac9b0c10426864ec60b28f535e647d531f46f,0.25,2.99125,1.019011250463619,8,autoqc_bench_test
5ff6ae956fa7213d053dee19359ac9b0c10426864ec60b28f535e647d531f46f,0.5,3.41375,0.5111314480081,8,autoqc_bench_test
60455fd8e9eeedce0d5993381f8696f2bba99f62b5a55a4873e6f5cd137db2ac,0.25,0.01875,0.053033008588991064,8,evican_eval2019
60455fd8e9eeedce0d5993381f8696f2bba99f62b5a55a4873e6f5cd137db2ac,0.5,39.945,24.920977394269958,8,evican_eval2019
60e55be3f17e2c1ab10065fe978503904388c4128b65a8eb1a4457b87030e1b0,0.25,4.29,2.9527227144741217,8,autoqc_bench_test
60e55be3f17e2c1ab10065fe978503904388c4128b65a8eb1a4457b87030e1b0,0.5,4.93625,1.4034542844608187,8,autoqc_bench_test
61c4e9aa9ed931e54e7720b36b2fc73e4f6daeca2b1a223f542b9680abe2117a,0.25,0.0,0.0,8,evican_eval2019
61c4e9aa9ed931e54e7720b36b2fc73e4f6daeca2b1a223f542b9680abe2117a,0.5,1.1724999999999999,1.8788351254358189,8,evican_eval2019
61ebf811db1591f66e231e5988dde13f898f2b0786373d790e64fd7106dbd04b,0.25,3.81125,1.059008127582463,8,autoqc_bench_test
